POTEE	NM_001083538
POTEF	NM_001099771
POTEG	NM_001005356
POTEH	NM_001136213
POTEH-AS1	NR_046571
POTEI	NM_001277406
POTEJ	NM_001277083
POTEKP	NR_033885
POTEM	NM_001145442
POU1F1	NM_001122757
POU2AF1	NM_006235
POU2F1	NM_002697
POU2F2	NM_001207025
POU2F3	NM_001244682
POU3F1	NM_002699
POU3F2	NM_005604
POU3F3	NM_006236
POU3F4	NM_000307
POU4F1	NM_006237
POU4F2	NM_004575
POU4F3	NM_002700
POU5F1	NM_002701
POU5F1B	NM_001159542
POU5F1P3	NR_036440
POU5F1P4	NR_034180
POU5F1P5	NR_131184
POU5F2	NM_153216
POU6F1	NM_002702
POU6F2	NM_007252
POU6F2-AS1	NR_046711
POU6F2-AS2	NR_138047
PP12613	NR_024365
PP14571	NR_024014
PP2D1	NM_001252657
PP7080	NR_024158
PPA1	NM_021129
PPA2	NM_176869
PPAN	NM_001346139
PPAN-P2RY11	NM_001040664
PPARA	NM_001001928
PPARD	NM_006238
PPARG	NM_015869
PPARGC1A	NM_013261
PPARGC1B	NM_133263
PPAT	NM_002703
PPBP	NM_002704
PPBPP2	NR_026769
PPCDC	NM_021823
PPCS	NM_024664
PPDPF	NM_024299
PPEF1	NM_006240
PPEF1-AS1	NR_046642
PPEF2	NM_006239
PPFIA1	NM_003626
PPFIA2	NM_003625
PPFIA3	NM_003660
PPFIA4	NM_001304331
PPFIBP1	NM_177444
PPFIBP2	NM_003621
PPHLN1	NM_016488
PPIA	NM_021130
PPIAL4C	NM_001135789
PPIAL4D	NM_001164261
PPIAL4E	NM_001144032
PPIAL4F	NM_001164262
PPIAL4G	NM_001123068
PPIAP30	NR_036506
PPIB	NM_000942
PPIC	NM_000943
PPID	NM_005038
PPIE	NM_001195007
PPIEL	NR_003929
PPIF	NM_005729
PPIG	NM_004792
PPIH	NM_006347
PPIL1	NM_016059
PPIL2	NM_148176
PPIL3	NM_032472
PPIL4	NM_139126
PPIL6	NM_001111298
PPIP5K1	NM_001130858
PPIP5K2	NM_015216
PPL	NM_002705
PPM1A	NM_177952
PPM1B	NM_002706
PPM1D	NM_003620
PPM1E	NM_014906
PPM1F	NM_014634
PPM1G	NM_177983
PPM1H	NM_020700
PPM1J	NM_005167
PPM1K	NM_152542
PPM1L	NM_139245
PPM1M	NM_144641
PPM1N	NM_001080401
PPME1	NM_001271593
PPOX	NM_000309
PPP1CA	NM_001008709
PPP1CB	NM_206876
PPP1CC	NM_001244974
PPP1R10	NM_002714
PPP1R11	NM_021959
PPP1R12A	NM_002480
PPP1R12B	NM_002481
PPP1R12C	NM_017607
PPP1R13B	NM_015316
PPP1R13L	NM_001142502
PPP1R14A	NM_033256
PPP1R14B	NM_138689
PPP1R14C	NM_030949
PPP1R14D	NM_001130143
PPP1R15A	NM_014330
PPP1R15B	NM_032833
PPP1R16A	NM_032902
PPP1R16B	NM_015568
PPP1R17	NM_006658
PPP1R18	NM_001134870
PPP1R1A	NM_006741
PPP1R1B	NM_032192
PPP1R1C	NM_001261424
PPP1R2	NM_006241
PPP1R21	NM_001135629
PPP1R26	NM_014811
PPP1R26-AS1	NR_038969
PPP1R27	NM_001007533
PPP1R2P2	NR_144547
PPP1R2P3	NR_038443
PPP1R2P9	NR_002191
PPP1R32	NM_145017
PPP1R35	NM_145030
PPP1R36	NM_172365
PPP1R37	NM_019121
PPP1R3A	NM_002711
PPP1R3B	NM_024607
PPP1R3C	NM_005398
PPP1R3D	NM_006242
PPP1R3E	NM_001276318
PPP1R3F	NM_033215
PPP1R3G	NM_001145115
PPP1R42	NM_001013626
PPP1R7	NM_002712
PPP1R8	NM_014110
PPP1R9A	NM_001166160
PPP1R9B	NM_032595
PPP2CA	NM_002715
PPP2CB	NM_001009552
PPP2R1A	NM_014225
PPP2R1B	NM_181699
PPP2R2A	NM_001177591
PPP2R2B	NM_181675
PPP2R2B-IT1	NR_047115
PPP2R2C	NM_181876
PPP2R2D	NM_018461
PPP2R3A	NM_002718
PPP2R3B	NM_013239
PPP2R3C	NM_017917
PPP2R5A	NM_006243
PPP2R5B	NM_006244
PPP2R5C	NM_001161726
PPP2R5D	NM_006245
PPP2R5E	NM_006246
PPP3CA	NM_000944
PPP3CB	NM_001142353
PPP3CB-AS1	NR_132103
PPP3CC	NM_001243974
PPP3R1	NM_000945
PPP3R2	NM_147180
PPP4C	NM_002720
PPP4R1	NM_001042388
PPP4R1-AS1	NR_110773
PPP4R1L	NR_003505
PPP4R2	NM_174907
PPP4R3A	NM_001284280
PPP4R3B	NM_001122964
PPP4R3CP	NR_002784
PPP4R4	NM_058237
PPP5C	NM_006247
PPP5D1	NM_001205281
PPP6C	NM_002721
PPP6R1	NM_014931
PPP6R2	NM_001242898
PPP6R3	NM_001164160
PPRC1	NM_015062
PPT1	NM_000310
PPT2	NM_138717
PPT2-EGFL8	NR_037861
PPTC7	NM_139283
PPWD1	NM_015342
PPY	NM_002722
PPY2P	NR_002181
PQBP1	NM_001032383
PQLC1	NM_025078
PQLC2	NM_017765
PQLC2L	NM_001130002
PQLC3	NM_152391
PRAC1	NM_032391
PRAC2	NM_001282275
PRADC1	NM_032319
PRAF2	NM_007213
PRAG1	NM_001080826
PRAM1	NM_032152
PRAME	NM_206954
PRAMEF1	NM_023013
PRAMEF10	NM_001039361
PRAMEF11	NM_001146344
PRAMEF12	NM_001080830
PRAMEF13	NM_001291380
PRAMEF14	NM_001024661
PRAMEF15	NM_001098376
PRAMEF17	NM_001099851
PRAMEF18	NM_001099850
PRAMEF19	NM_001099790
PRAMEF2	NM_023014
PRAMEF20	NM_001099852
PRAMEF25	NM_001310134
PRAMEF33P	NM_001291381
PRAMEF34P	NR_111947
PRAMEF36P	NR_111945
PRAMEF4	NM_001009611
PRAMEF5	NM_001013407
PRAMEF6	NM_001010889
PRAMEF7	NM_001012277
PRAMEF8	NM_001012276
PRAMENP	NR_135291
PRAP1	NM_001145201
PRB1	NM_199353
PRB2	NM_006248
PRB3	NM_006249
PRB4	NM_002723
PRC1	NM_003981
PRC1-AS1	NR_051984
PRCAT47	NR_131947
PRCC	NM_005973
PRCD	NM_001077620
PRCP	NM_199418
PRDM1	NM_001198
PRDM10	NM_020228
PRDM11	NM_001256695
PRDM12	NM_021619
PRDM13	NM_021620
PRDM14	NM_024504
PRDM15	NM_022115
PRDM16	NM_022114
PRDM2	NM_012231
PRDM4	NM_012406
PRDM5	NM_018699
PRDM6	NM_001136239
PRDM7	NM_001098173
PRDM8	NM_001099403
PRDM9	NM_020227
PRDX1	NM_001202431
PRDX2	NM_005809
PRDX3	NM_006793
PRDX4	NM_006406
PRDX5	NM_012094
PRDX6	NM_004905
PREB	NM_013388
PRELID1	NM_013237
PRELID2	NM_205846
PRELID3A	NM_006553
PRELID3B	NM_016045
PRELP	NM_201348
PREP	NM_002726
PREPL	NM_001171603
PREX1	NM_020820
PREX2	NM_024870
PRF1	NM_005041
PRG1	NR_026881
PRG2	NM_001243245
PRG3	NM_006093
PRG4	NM_005807
PRH1	NM_001291314
PRH1-PRR4	NR_037918
PRH1-TAS2R14	NM_001316893
PRH2	NM_001110213
PRICKLE1	NM_001144881
PRICKLE2	NM_198859
PRICKLE2-AS1	NR_045697
PRICKLE2-AS2	NR_046701
PRICKLE2-AS3	NR_046702
PRICKLE3	NM_006150
PRICKLE4	NM_013397
PRIM1	NM_000946
PRIM2	NM_000947
PRIMA1	NM_178013
PRIMPOL	NM_152683
PRKAA1	NM_206907
PRKAA2	NM_006252
PRKAB1	NM_006253
PRKAB2	NM_005399
PRKACA	NM_002730
PRKACB	NM_182948
PRKACG	NM_002732
PRKAG1	NM_001206709
PRKAG2	NM_016203
PRKAG2-AS1	NR_038926
PRKAG3	NM_017431
PRKAR1A	NM_212471
PRKAR1B	NM_001164758
PRKAR2A	NM_004157
PRKAR2A-AS1	NR_109996
PRKAR2B	NM_002736
PRKCA	NM_002737
PRKCA-AS1	NR_110822
PRKCB	NM_002738
PRKCD	NM_212539
PRKCDBP	NM_145040
PRKCE	NM_005400
PRKCG	NM_002739
PRKCH	NM_006255
PRKCI	NM_002740
PRKCQ	NM_006257
PRKCQ-AS1	NR_036502
PRKCSH	NM_002743
PRKCZ	NM_002744
PRKD1	NM_002742
PRKD2	NM_016457
PRKD3	NM_005813
PRKDC	NM_006904
PRKG1	NM_006258
PRKG1-AS1	NR_038277
PRKG2	NM_006259
PRKRA	NM_003690
PRKRIP1	NM_024653
PRKX	NM_005044
PRKX-AS1	NR_046643
PRKXP1	NR_073405
PRKY	NR_028062
PRL	NM_001163558
PRLH	NM_015893
PRLHR	NM_004248
PRLR	NM_000949
PRM1	NM_002761
PRM2	NM_002762
PRM3	NM_021247
PRMT1	NM_001536
PRMT2	NM_001535
PRMT3	NM_005788
PRMT5	NM_006109
PRMT5-AS1	NR_120599
PRMT6	NM_018137
PRMT7	NM_019023
PRMT8	NM_019854
PRMT9	NM_138364
PRNCR1	NR_109833
PRND	NM_012409
PRNP	NM_001080123
PRNT	NR_024267
PRO1804	NR_130736
PROB1	NM_001161546
PROC	NM_000312
PROCA1	NM_152465
PROCR	NM_006404
PRODH	NM_016335
PRODH2	NM_021232
PROK1	NM_032414
PROK2	NM_001126128
PROKR1	NM_138964
PROKR2	NM_144773
PROM1	NM_006017
PROM2	NM_144707
PROP1	NM_006261
PRORSD1P	NR_027258
PRORY	NM_001282471
PROS1	NM_000313
PROSC	NM_007198
PROSER1	NM_025138
PROSER2	NM_153256
PROSER2-AS1	NR_038222
PROSER3	NM_001039887
PROX1	NM_001270616
PROX1-AS1	NR_037850
PROX2	NM_001243007
PROZ	NM_001256134
PRPF18	NM_003675
PRPF19	NM_014502
PRPF3	NM_004698
PRPF31	NM_015629
PRPF38A	NM_032864
PRPF38B	NM_018061
PRPF39	NM_017922
PRPF4	NM_004697
PRPF40A	NM_017892
PRPF40B	NM_001031698
PRPF4B	NM_003913
PRPF6	NM_012469
PRPF8	NM_006445
PRPH	NM_006262
PRPH2	NM_000322
PRPS1	NM_002764
PRPS1L1	NM_175886
PRPS2	NM_001039091
PRPSAP1	NM_002766
PRPSAP2	NM_002767
PRR11	NM_018304
PRR12	NM_020719
PRR13	NM_018457
PRR14	NM_024031
PRR14L	NM_173566
PRR15	NM_175887
PRR15L	NM_024320
PRR16	NM_016644
PRR18	NM_175922
PRR19	NM_199285
PRR20A	NM_198441
PRR20B	NM_001130404
PRR20C	NM_001130405
PRR20D	NM_001130406
PRR20E	NM_001130407
PRR22	NM_001134316
PRR23A	NM_001134659
PRR23B	NM_001013650
PRR23C	NM_001134657
PRR23D1	NM_001282479
PRR23D2	NM_001282478
PRR25	NM_001013638
PRR26	NR_027152
PRR27	NM_214711
PRR29	NM_001191029
PRR29-AS1	NR_126169
PRR3	NM_025263
PRR30	NM_178553
PRR32	NM_001122716
PRR34	NM_018280
PRR34-AS1	NR_027034
PRR35	NM_145270
PRR36	NM_001190467
PRR4	NM_007244
PRR5	NM_001017528
PRR5-ARHGAP8	NM_181334
PRR5L	NM_024841
PRR7	NM_001174102
PRR7-AS1	NR_038915
PRR9	NM_001195571
PRRC1	NM_130809
PRRC2A	NM_004638
PRRC2B	NM_013318
PRRC2C	NM_015172
PRRG1	NM_001142395
PRRG2	NM_000951
PRRG3	NM_024082
PRRG4	NM_024081
PRRT1	NM_030651
PRRT2	NM_001256442
PRRT3	NM_207351
PRRT3-AS1	NR_046734
PRRT4	NM_001174164
PRRX1	NM_022716
PRRX2	NM_016307
PRRX2-AS1	NR_132102
PRSS1	NM_002769
PRSS12	NM_003619
PRSS16	NM_005865
PRSS21	NM_006799
PRSS22	NM_022119
PRSS23	NM_007173
PRSS27	NM_031948
PRSS3	NM_007343
PRSS30P	NR_026864
PRSS33	NM_152891
PRSS35	NM_153362
PRSS36	NM_173502
PRSS37	NM_001008270
PRSS38	NM_183062
PRSS41	NM_001135086
PRSS42	NM_182702
PRSS45	NM_199183
PRSS46	NM_001205271
PRSS48	NM_183375
PRSS50	NM_013270
PRSS53	NM_001039503
PRSS54	NM_001080492
PRSS55	NM_198464
PRSS56	NM_001195129
PRSS57	NM_214710
PRSS58	NM_001001317
PRSS8	NM_002773
PRTFDC1	NM_020200
PRTG	NM_173814
PRTN3	NM_002777
PRUNE1	NM_021222
PRUNE2	NM_015225
PRX	NM_181882
PRY	NM_004676
PRY2	NM_001002758
PSAP	NM_002778
PSAPL1	NM_001085382
PSAT1	NM_058179
PSCA	NM_005672
PSD	NM_001270965
PSD2	NM_032289
PSD2-AS1	NR_105052
PSD3	NM_015310
PSD4	NM_012455
PSEN1	NM_000021
PSEN2	NM_000447
PSENEN	NM_172341
PSG1	NM_001184825
PSG10P	NR_026824
PSG11	NM_002785
PSG2	NM_031246
PSG3	NM_021016
PSG4	NM_002780
PSG5	NM_001130014
PSG6	NM_001031850
PSG7	NM_001206650
PSG8	NM_182707
PSG8-AS1	NR_036584
PSG9	NM_002784
PSIP1	NM_001128217
PSKH1	NM_006742
PSKH2	NM_033126
PSMA1	NM_002786
PSMA2	NM_002787
PSMA3	NM_002788
PSMA3-AS1	NR_029434
PSMA4	NM_001102667
PSMA5	NM_002790
PSMA6	NM_002791
PSMA7	NM_002792
PSMA8	NM_144662
PSMB1	NM_002793
PSMB10	NM_002801
PSMB11	NM_001099780
PSMB2	NM_002794
PSMB3	NM_002795
PSMB4	NM_002796
PSMB5	NM_002797
PSMB6	NM_002798
PSMB7	NM_002799
PSMB8	NM_148919
PSMB8-AS1	NR_037173
PSMB9	NM_002800
PSMC1	NM_002802
PSMC2	NM_002803
PSMC3	NM_002804
PSMC3IP	NM_016556
PSMC4	NM_006503
PSMC5	NM_002805
PSMC6	NM_002806
PSMD1	NM_002807
PSMD10	NM_002814
PSMD11	NM_001270482
PSMD12	NM_002816
PSMD13	NM_175932
PSMD14	NM_005805
PSMD2	NM_002808
PSMD3	NM_002809
PSMD4	NM_002810
PSMD5	NM_005047
PSMD5-AS1	NR_024408
PSMD6	NM_001271779
PSMD6-AS2	NR_038286
PSMD7	NM_002811
PSMD8	NM_002812
PSMD9	NM_002813
PSME1	NM_176783
PSME2	NM_002818
PSME3	NM_176863
PSME4	NM_014614
PSMF1	NM_006814
PSMG1	NM_003720
PSMG2	NM_020232
PSMG3	NM_001134340
PSMG3-AS1	NR_021487
PSMG4	NM_001128592
PSORS1C1	NM_014068
PSORS1C2	NM_014069
PSORS1C3	NR_026816
PSPC1	NM_001042414
PSPH	NM_004577
PSPN	NM_004158
PSRC1	NM_032636
PSTK	NM_153336
PSTPIP1	NM_003978
PSTPIP2	NM_024430
PTAFR	NM_000952
PTAR1	NM_001099666
PTBP1	NM_002819
PTBP2	NM_021190
PTBP3	NM_001163790
PTCD1	NM_015545
PTCD2	NM_024754
PTCD3	NM_017952
PTCH1	NM_000264
PTCH2	NM_003738
PTCHD1	NM_173495
PTCHD1-AS	NR_073010
PTCHD3	NM_001034842
PTCHD4	NM_001013732
PTCRA	NM_001243168
PTCSC3	NR_049735
PTDSS1	NM_014754
PTDSS2	NM_030783
PTEN	NM_000314
PTENP1	NR_023917
PTENP1-AS	NR_103745
PTER	NM_001261836
PTF1A	NM_178161
PTGDR	NM_000953
PTGDR2	NM_004778
PTGDS	NM_000954
PTGER1	NM_000955
PTGER2	NM_000956
PTGER3	NM_198718
PTGER4	NM_000958
PTGER4P2-CDK2AP2P2	NR_024496
PTGES	NM_004878
PTGES2	NM_025072
PTGES2-AS1	NR_024425
PTGES3	NM_006601
PTGES3L	NM_001142653
PTGES3L-AARSD1	NM_001136042
PTGFR	NM_000959
PTGFRN	NM_020440
PTGIR	NM_000960
PTGIS	NM_000961
PTGR1	NM_012212
PTGR2	NM_001146154
PTGS1	NM_000962
PTGS2	NM_000963
PTH	NM_000315
PTH1R	NM_001184744
PTH2	NM_178449
PTH2R	NM_005048
PTHLH	NM_198965
PTK2	NM_005607
PTK2B	NM_173176
PTK6	NM_005975
PTK7	NM_001270398
PTMA	NM_001099285
PTMS	NM_002824
PTN	NM_002825
PTOV1	NM_017432
PTOV1-AS1	NR_040037
PTOV1-AS2	NR_110730
PTP4A1	NM_003463
PTP4A2	NM_080391
PTP4A3	NM_032611
PTPA	NM_178001
PTPDC1	NM_001253829
PTPMT1	NM_175732
PTPN1	NM_001278618
PTPN11	NM_002834
PTPN12	NM_002835
PTPN13	NM_080685
PTPN14	NM_005401
PTPN18	NM_014369
PTPN2	NM_002828
PTPN20	NM_001042357
PTPN21	NM_007039
PTPN22	NM_015967
PTPN23	NM_015466
PTPN3	NM_002829
PTPN4	NM_002830
PTPN5	NM_032781
PTPN6	NM_080548
PTPN7	NM_001199797
PTPN9	NM_002833
PTPRA	NM_080841
PTPRB	NM_001109754
PTPRC	NM_002838
PTPRCAP	NM_005608
PTPRD	NM_002839
PTPRD-AS1	NR_121599
PTPRD-AS2	NR_110696
PTPRE	NM_006504
PTPRF	NM_002840
PTPRG	NM_002841
PTPRG-AS1	NR_038281
PTPRH	NM_002842
PTPRJ	NM_002843
PTPRK	NM_001135648
PTPRM	NM_001105244
PTPRN	NM_002846
PTPRN2	NM_002847
PTPRO	NM_030667
PTPRQ	NM_001145026
PTPRR	NM_002849
PTPRS	NM_002850
PTPRT	NM_133170
PTPRU	NM_005704
PTPRVP	NR_002930
PTPRZ1	NM_002851
PTRF	NM_012232
PTRH1	NM_001002913
PTRH2	NM_016077
PTRHD1	NM_001013663
PTS	NM_000317
PTTG1	NM_004219
PTTG1IP	NM_004339
PTTG2	NM_006607
PTTG3P	NR_002734
PTX3	NM_002852
PTX4	NM_001013658
PUDP	NM_001135565
PUF60	NM_078480
PUM1	NM_001020658
PUM2	NM_015317
PUM3	NM_014878
PURA	NM_005859
PURB	NM_033224
PURG	NM_013357
PUS1	NM_025215
PUS10	NM_144709
PUS3	NM_031307
PUS7	NM_019042
PUS7L	NM_001098614
PUSL1	NM_153339
PVALB	NM_002854
PVR	NM_006505
PVRIG	NM_024070
PVRIG2P	NR_103728
PVRL3-AS1	NR_045114
PVT1	NR_003367
PWAR1	NR_022009
PWAR4	NR_022010
PWAR5	NR_022008
PWARSN	NR_022011
PWP1	NM_007062
PWP2	NM_005049
PWRN1	NR_026646
PWRN2	NR_026647
PWRN3	NR_130780
PWWP2A	NM_001130864
PWWP2B	NM_138499
PXDC1	NM_183373
PXDN	NM_012293
PXDNL	NM_144651
PXK	NM_017771
PXMP2	NM_018663
PXMP4	NM_007238
PXN	NM_001243756
PXN-AS1	NR_038924
PXT1	NM_152990
PXYLP1	NM_001037172
PYCARD	NM_013258
PYCARD-AS1	NR_102400
PYCR1	NM_006907
PYCR2	NM_013328
PYCRL	NM_023078
PYDC1	NM_152901
PYDC2	NM_001083308
PYGB	NM_002862
PYGL	NM_002863
PYGM	NM_005609
PYGO1	NM_015617
PYGO2	NM_138300
PYHIN1	NM_152501
PYM1	NM_032345
PYROXD1	NM_024854
PYROXD2	NM_032709
PYURF	NM_032906
PYY	NM_004160
PYY2	NR_003064
PZP	NM_002864
QARS	NM_005051
QDPR	NM_000320
QKI	NM_006775
QPCT	NM_012413
QPCTL	NM_017659
QPRT	NM_014298
QRFP	NM_198180
QRFPR	NM_198179
QRICH1	NM_198880
QRICH2	NM_032134
QRSL1	NM_018292
QSER1	NM_001076786
QSOX1	NM_002826
QSOX2	NM_181701
QTRT1	NM_031209
QTRT2	NM_001256835
R3HCC1	NM_001136108
R3HCC1L	NM_001256619
R3HDM1	NM_015361
R3HDM2	NM_014925
R3HDM4	NM_138774
R3HDML	NM_178491
RAB10	NM_016131
RAB11A	NM_004663
RAB11B	NM_004218
RAB11B-AS1	NR_038237
RAB11FIP1	NM_001002814
RAB11FIP2	NM_014904
RAB11FIP3	NM_014700
RAB11FIP4	NM_032932
RAB11FIP5	NM_015470
RAB12	NM_001025300
RAB13	NM_002870
RAB14	NM_016322
RAB15	NM_198686
RAB17	NM_022449
RAB18	NM_001256410
RAB19	NM_001008749
RAB1A	NM_004161
RAB1B	NM_030981
RAB20	NM_017817
RAB21	NM_014999
RAB22A	NM_020673
RAB23	NM_016277
RAB24	NM_001031677
RAB25	NM_020387
RAB26	NM_014353
RAB27A	NM_183236
RAB27B	NM_004163
RAB28	NM_001017979
RAB29	NM_001135662
RAB2A	NM_002865
RAB2B	NM_032846
RAB30	NM_014488
RAB30-AS1	NR_038903
RAB31	NM_006868
RAB32	NM_006834
RAB33A	NM_004794
RAB33B	NM_031296
RAB34	NM_001144943
RAB35	NM_006861
RAB36	NM_004914
RAB37	NM_001006638
RAB38	NM_022337
RAB39A	NM_017516
RAB39B	NM_171998
RAB3A	NM_002866
RAB3B	NM_002867
RAB3C	NM_138453
RAB3D	NM_004283
RAB3GAP1	NM_001172435
RAB3GAP2	NM_012414
RAB3IL1	NM_013401
RAB3IP	NM_022456
RAB40A	NM_080879
RAB40AL	NM_001031834
RAB40B	NM_006822
RAB40C	NM_001172665
RAB41	NM_001032726
RAB42	NM_001193532
RAB43	NM_001204886
RAB44	NM_001257357
RAB4A	NM_004578
RAB4B	NM_016154
RAB4B-EGLN2	NR_037791
RAB5A	NM_004162
RAB5B	NM_002868
RAB5C	NM_001252039
RAB6A	NM_198896
RAB6B	NM_016577
RAB6C	NM_032144
RAB6C-AS1	NR_036537
RAB7A	NM_004637
RAB8A	NM_005370
RAB8B	NM_016530
RAB9A	NM_001195328
RAB9B	NM_016370
RAB9BP1	NR_000039
RABAC1	NM_006423
RABEP1	NM_004703
RABEP2	NM_024816
RABEPK	NM_001174152
RABGAP1	NM_012197
RABGAP1L	NM_014857
RABGEF1	NM_014504
RABGGTA	NM_182836
RABGGTB	NM_004582
RABIF	NM_002871
RABL2A	NM_013412
RABL2B	NM_001130919
RABL3	NM_173825
RABL6	NM_001173988
RAC1	NM_018890
RAC2	NM_002872
RAC3	NM_005052
RACGAP1	NM_001126104
RACGAP1P	NR_026583
RACK1	NM_006098
RAD1	NM_002853
RAD17	NM_133339
RAD18	NM_020165
RAD21	NM_006265
RAD21-AS1	NR_033886
RAD21L1	NM_001136566
RAD23A	NM_005053
RAD23B	NM_002874
RAD50	NM_005732
RAD51	NM_002875
RAD51-AS1	NR_040058
RAD51AP1	NM_001130862
RAD51AP2	NM_001099218
RAD51B	NM_133509
RAD51C	NM_058216
RAD51D	NM_133629
RAD51L3-RFFL	NR_037714
RAD52	NM_134424
RAD54B	NM_012415
RAD54L	NM_001142548
RAD54L2	NM_015106
RAD9A	NM_004584
RAD9B	NM_152442
RADIL	NM_018059
RAE1	NM_001015885
RAET1E	NM_139165
RAET1E-AS1	NR_045126
RAET1G	NM_001001788
RAET1K	NR_024045
RAET1L	NM_130900
RAF1	NM_002880
RAG1	NM_000448
RAG2	NM_000536
RAI1	NM_030665
RAI1-AS1	NR_130894
RAI14	NM_001145520
RAI2	NM_021785
RALA	NM_005402
RALB	NM_002881
RALBP1	NM_006788
RALGAPA1	NM_194301
RALGAPA1P1	NR_104269
RALGAPA2	NM_020343
RALGAPB	NM_020336
RALGDS	NM_001271775
RALGPS1	NM_014636
RALGPS2	NM_152663
RALY	NM_016732
RALY-AS1	NR_109885
RALYL	NM_001100391
RAMP1	NM_005855
RAMP2	NM_005854
RAMP2-AS1	NR_024461
RAMP3	NM_005856
RAN	NM_006325
RANBP1	NM_002882
RANBP10	NM_020850
RANBP17	NM_022897
RANBP2	NM_006267
RANBP3	NM_007322
RANBP3L	NM_001161429
RANBP6	NM_012416
RANBP9	NM_005493
RANGAP1	NM_002883
RANGRF	NM_016492
RAP1A	NM_002884
RAP1B	NM_001010942
RAP1GAP	NM_001145658
RAP1GAP2	NM_015085
RAP1GDS1	NM_001100426
RAP2A	NM_021033
RAP2B	NM_002886
RAP2C	NM_021183
RAP2C-AS1	NR_110410
RAPGEF1	NM_198679
RAPGEF2	NM_014247
RAPGEF3	NM_001098531
RAPGEF4	NM_007023
RAPGEF4-AS1	NR_026995
RAPGEF5	NM_012294
RAPGEF6	NM_001164386
RAPGEFL1	NM_016339
RAPH1	NM_213589
RAPSN	NM_005055
RARA	NM_000964
RARA-AS1	NR_110861
RARB	NM_000965
RARG	NM_000966
RARRES1	NM_206963
RARRES2	NM_002889
RARRES3	NM_004585
RARS	NM_002887
RARS2	NM_020320
RASA1	NM_002890
RASA2	NM_006506
RASA3	NM_007368
RASA4	NM_006989
RASA4B	NM_001277335
RASA4CP	NR_024116
RASAL1	NM_001193521
RASAL2	NM_170692
RASAL2-AS1	NR_027982
RASAL3	NM_022904
RASD1	NM_016084
RASD2	NM_014310
RASEF	NM_152573
RASGEF1A	NM_145313
RASGEF1B	NM_152545
RASGEF1C	NM_175062
RASGRF1	NM_002891
RASGRF2	NM_006909
RASGRF2-AS1	NR_105015
RASGRP1	NM_005739
RASGRP2	NM_001098670
RASGRP3	NM_015376
RASGRP4	NM_170604
RASIP1	NM_017805
RASL10A	NM_006477
RASL10B	NM_033315
RASL11A	NM_206827
RASL11B	NM_023940
RASL12	NM_016563
RASSF1	NM_170714
RASSF1-AS1	NR_109831
RASSF10	NM_001080521
RASSF2	NM_170774
RASSF3	NM_178169
RASSF4	NM_032023
RASSF5	NM_182663
RASSF6	NM_201431
RASSF7	NM_003475
RASSF8	NM_001164748
RASSF8-AS1	NR_038227
RASSF9	NM_005447
RAVER1	NM_133452
RAVER2	NM_018211
RAX	NM_013435
RAX2	NM_032753
RB1	NM_000321
RB1CC1	NM_014781
RBAK	NM_021163
RBAK-RBAKDN	NM_001204513
RBAKDN	NR_015343
RBBP4	NM_005610
RBBP5	NM_005057
RBBP6	NM_006910
RBBP7	NM_001198719
RBBP8	NM_002894
RBBP8NL	NM_080833
RBBP9	NM_006606
RBCK1	NM_031229
RBFA	NM_024805
RBFADN	NR_103445
RBFOX1	NM_145891
RBFOX2	NM_001082578
RBFOX3	NM_001082575
RBKS	NM_022128
RBL1	NM_002895
RBL2	NM_005611
RBM10	NM_001204468
RBM11	NM_144770
RBM12	NM_001198838
RBM12B	NM_203390
RBM12B-AS1	NR_027259
RBM14	NM_006328
RBM14-RBM4	NM_001198845
RBM15	NM_022768
RBM15B	NM_013286
RBM17	NM_032905
RBM18	NM_033117
RBM19	NM_001146699
RBM20	NM_001134363
RBM22	NM_018047
RBM23	NM_001077351
RBM24	NM_001143941
RBM25	NM_021239
RBM26	NM_022118
RBM26-AS1	NR_038991
RBM27	NM_018989
RBM28	NM_018077
RBM3	NM_006743
RBM33	NM_053043
RBM34	NM_015014
RBM38	NM_017495
RBM39	NM_184234
RBM4	NM_001198843
RBM41	NM_018301
RBM42	NM_024321
RBM43	NM_198557
RBM44	NM_001080504
RBM45	NM_152945
RBM46	NM_144979
RBM47	NM_001098634
RBM48	NM_032120
RBM4B	NM_031492
RBM5	NM_005778
RBM5-AS1	NR_045388
RBM6	NM_005777
RBM7	NM_016090
RBM8A	NM_005105
RBMS1	NM_016836
RBMS2	NM_002898
RBMS3	NM_001003793
RBMS3-AS1	NR_046556
RBMS3-AS3	NR_109804
RBMX	NM_002139
RBMX2	NM_016024
RBMXL1	NM_019610
RBMXL2	NM_014469
RBMXL3	NM_001145346
RBMY1A1	NM_001320944
RBMY1A3P	NR_001547
RBMY1B	NM_001006121
RBMY1D	NM_001006120
RBMY1E	NM_001006118
RBMY1F	NM_152585
RBMY1J	NM_001006117
RBMY2EP	NR_001574
RBMY2FP	NR_002193
RBMY3AP	NR_001573
RBP1	NM_002899
RBP2	NM_004164
RBP3	NM_002900
RBP4	NM_006744
RBP5	NM_031491
RBP7	NM_052960
RBPJ	NM_015874
RBPJL	NM_014276
RBPMS	NM_001008712
RBPMS-AS1	NR_046205
RBPMS2	NM_194272
RBSN	NM_022340
RBX1	NM_014248
RC3H1	NM_172071
RC3H2	NM_001100588
RCAN1	NM_004414
